cell,cycle,capacity_mah,capacity_retention_pct,rated_capacity_soh_pct,effective_resistance_ohm,resistance_soh_pct
Cell5,1100,692.5531943570523,94.18186077565684,93.58826950770978,0.048923418196070566,92.15106938987351
Cell5,1200,689.7775882497999,93.80439988154602,93.21318760132431,0.04916766483808724,91.69329720706106
Cell5,1300,687.1135597869533,93.44211268132143,92.85318375499368,0.04934938954127667,91.35564485970069
Cell5,1400,684.5275284553019,93.09043248574427,92.50372006152729,0.04957933033249183,90.9319523830146
Cell5,1600,678.643903735009,92.2903051759897,91.70863563986607,0.05039412988579814,89.46171538614901
Cell5,1800,672.7264228388298,91.48557368901135,90.90897605930131,0.05129451472176218,87.89137258497527
Cell5,1900,669.6039858041315,91.06094647989751,90.48702510866642,0.05170734796254663,87.18964484973093
Cell5,2000,666.5615613009338,90.64720035423474,90.07588666228835,0.052094882860214686,86.54103930079016
Cell5,2100,664.112144055915,90.31409861442394,89.7448843318804,0.052304264162530936,86.19460338772015
Cell5,2200,661.1156252944539,89.90659531344564,89.3399493641154,0.05296864034853136,85.11347988755577
Cell5,2300,659.0852626643066,89.63048174972992,89.06557603571711,0.05326078498700791,84.64661769584573
Cell5,2400,655.624570723609,89.15985449798674,88.59791496264987,0.05395362215886228,83.55964112476867
Cell5,2500,653.572031102383,88.88072503555996,88.32054474356526,0.054254771872435846,83.09583008801417
Cell5,2600,650.1803326333551,88.4194803606299,87.86220711261555,0.0550440471640978,81.90432094383577
Cell5,2700,648.6554560316094,88.21210897461097,87.65614270697425,0.05534237265993288,81.46281209659591
Cell5,2800,646.3729055045605,87.90169981369229,87.34768993304873,0.05573627545204103,80.88709316170868
Cell5,2900,643.0682540069614,87.45229285146192,86.90111540634614,0.05642099136751094,79.90546063981343
Cell5,3000,642.1361759560308,87.32553746871288,86.77515891297713,0.0567021130300615,79.50929981367238
Cell5,3100,639.8080244546916,87.00892692911768,86.46054384522859,0.05724420719212447,78.75635852279123
Cell5,3200,636.6188012020026,86.57521731256455,86.02956773000035,0.05790549847308092,77.85694664336127
Cell5,3300,635.56538229874,86.43196051540599,85.88721382415405,0.05801179168536404,77.7142917672257
Cell5,3500,629.1525594045581,85.55986636015558,85.0206161357511,0.057686979547141234,78.15186963102694
Cell5,3600,628.5798251580507,85.48197894658861,84.94321961595278,0.05772302293787811,78.10307006664931
Cell5,3700,626.4541623919168,85.19290530383128,84.65596789079957,0.06045993465566829,74.56748556960653
Cell5,3800,622.7429618448283,84.68821082536466,84.15445430335518,0.05814600289644939,77.53491350049782
Cell5,3900,622.2255140708279,84.61784194308,84.08452892849026,0.058782227008828375,76.6957213835876
Cell5,4000,620.054371370107,84.32258338210661,83.79113126623068,0.05946980387506341,75.8089822264626
Cell5,4100,616.9927457990417,83.90622606019872,83.37739808095158,0.06019185679402934,74.89958850086677
Cell5,4200,616.0030105030721,83.77162973949832,83.24365006798273,0.06085634757031619,74.08175950366972
Cell5,4300,614.4130100238918,83.55540201145729,83.02878513836376,0.06139132528302899,73.43619451431171
Cell5,4400,612.4443360817295,83.28767763065282,82.76274811915263,0.06191626352292559,72.81358803744035
Cell5,4500,609.5275837131619,82.89102194018484,82.36859239367053,0.06270062788575961,71.90271384825832
Cell5,4600,608.9826949116347,82.81692129107688,82.29495877184252,0.06273985411282709,71.8577588157664
Cell5,4800,605.3543107357652,82.32348919650748,81.80463658591422,0.06376802040492197,70.69915729464796
Cell5,5000,456.1288635874498,62.029986254028906,61.63903561992565,0.08056692183271177,55.957770291100054
Cell6,0,732.7947554512294,100.0,99.0263183042202,0.04647741711205262,100.0
Cell6,100,724.683839133562,98.89315306129981,97.93024853156243,0.04518739892728039,102.85481841264695
Cell6,200,719.9780780561117,98.25098674631948,97.29433487244754,0.04509194234664728,103.07255508036093
Cell6,300,716.7605490247803,97.81191031906666,96.85953365199734,0.04599984553650688,101.03820256345584
Cell6,400,711.6736520202331,97.11773272476675,96.17211513786934,0.04536017556958512,102.46304501346911
Cell6,500,707.7770533721924,96.58598783725847,95.64554775299897,0.045478289531063434,102.19693306694558
Cell6,600,704.24917843416,96.10456041003022,95.1688078965081,0.04631227571915632,100.35658233229077
Cell6,700,702.8095879125638,95.90810833243452,94.97426863683293,0.04720358585807623,98.46162376687455
Cell6,800,698.8143263731588,95.36289952605533,94.43436842880524,0.0469850505548989,98.91958519390515
Cell6,900,696.0256867891575,94.98235100776195,94.05752524177804,0.04716365764973791,98.54498024139333
Cell6,1000,692.8134515610182,94.54399699332016,93.62343940013758,0.04728209250194751,98.29813921652949
Cell6,1100,689.8064009492865,94.13364326338932,93.21708120936304,0.04745699382498318,97.93586438166912
Cell6,1200,686.8602393222861,93.73159867927023,92.8189512597684,0.04771042178332041,97.41564919113992
Cell6,1300,683.7786761748114,93.31107668118672,92.40252380740695,0.04807121114545478,96.68451450374397
Cell6,1400,680.8693882005513,92.91406401800675,92.00937678385827,0.048405308909706665,96.01718935158485
Cell6,1600,674.4000038665567,92.03122686805868,91.1351356576428,0.04930549329643669,94.26417627062165
Cell6,1800,669.1830335504253,91.31929896773971,90.4301396689764,0.05011305678477003,92.74512491159324
Cell6,1900,666.0073376705458,90.88593125375765,90.00099157710079,0.050632287027120665,91.79403072817442
Cell6,2000,662.6077744153612,90.4220137338934,89.54159113721097,0.050966264769782804,91.19251199198816
Cell6,2100,660.0615587268948,90.07454731583769,89.19750793606686,0.051180862432765595,90.81014836963382
Cell6,2200,656.3749726963332,89.57146156049662,88.69932063463962,0.051915100754626596,89.52581510286412
Cell6,2300,654.4088374134284,89.30315515296863,88.43362667749032,0.05220812892195604,89.02333424269993
Cell6,2400,650.3692897362026,88.75190288933331,87.8877418562436,0.05300455392615232,87.68570560334585
Cell6,2500,648.4450826764289,88.48931816892427,87.6277138751931,0.05317421867591921,87.40592390330815
Cell6,2600,644.3100797990757,87.92503972034189,87.06892970257779,0.0539923700303232,86.08145389052187
Cell6,2700,643.5074922832472,87.81551553094805,86.96047193016854,0.053982155853763106,86.09774170183066
Cell6,2800,641.3314137706706,87.51855946018078,86.66640726630683,0.054683586969508646,84.99335849707197
Cell6,2900,637.279799374644,86.96566052553547,86.11889180738433,0.05509287647349947,84.36193585646046
Cell6,3000,636.6215899044223,86.87583872136379,86.02994458167869,0.05561375347691811,83.57180410659132
Cell6,3100,633.9956139734056,86.51748791283492,85.67508296937913,0.05623674148512933,82.64599954523081
Cell6,3200,630.1612188131205,85.99423155329342,85.1569214612325,0.05698969720903873,81.55406922337738
Cell6,3300,629.0775840845405,85.84635457675682,85.01048433574871,0.05701941550398443,81.51156356347576
Cell6,3500,622.9330971371867,85.00785417788727,84.18014826178198,0.05687863451247133,81.71331381357597
Cell6,3600,622.4655750181377,84.94405430547127,84.11696959704564,0.056672317052815245,82.01079385679328
Cell6,3700,620.3313260135905,84.65280645077925,83.82855756940411,0.05979115996502912,77.7329242972314
Cell6,3800,616.1640442853969,84.08412310565524,83.26541138991851,0.05731369246495421,81.09304271483174
Cell6,3900,615.9681421137119,84.05738953936975,83.23893812347458,0.057843651884762,80.35007403171299
Cell6,4000,613.5031779021912,83.72101101138713,82.90583485164746,0.058520983557565395,79.42008880683649
Cell6,4100,609.6173818637355,83.19074028966739,82.38072727888319,0.05919159294652071,78.52030127664365
Cell6,4200,609.0230988884279,83.10964214166799,82.30041876870646,0.06016202528108968,77.25374419311902
Cell6,4300,607.3699490541111,82.88404693618664,82.07702014244744,0.06044861898048519,76.8874755055315
Cell6,4400,605.5915026358235,82.64135327536854,81.83668954538156,0.06098521394745152,76.21096017159228
Cell6,4500,601.5582612949864,82.0909615987314,81.29165693175491,0.06180701857218207,75.1976364266356
Cell6,4600,586.0442340937907,79.97385758211726,79.19516676943118,0.05980226231524674,77.71849310156128
Cell6,4800,586.3836032445917,80.02016920597598,79.24102746548536,0.06657396496920288,69.81320270401962
Cell6,5000,579.0231519723749,79.01573362323434,78.24637188815878,0.06610732176445652,70.3060052525707
Cell7,0,728.7460724569092,100.00000000000001,98.47919898066341,0.045642480456091136,100.0
Cell7,100,720.3477780451694,98.8475691699544,97.34429433042831,0.046254621836445645,98.67658332064845
Cell7,200,716.2137717431438,98.28029252061505,96.78564483015457,0.046379731759392015,98.41040196798555
Cell7,300,713.9550899355027,97.97035166563025,96.48041755885171,0.04683427236742371,97.4552996105443
Cell7,400,710.350491252628,97.47572139328834,95.99330962873351,0.04679492176961732,97.53725132996284
Cell7,500,707.6044991402621,97.09891083935862,95.62222961354892,0.047132352005387707,96.83896201673478
Cell7,600,705.1038567303704,96.75576766447179,95.28430496356356,0.04731851427149645,96.45797455560664
Cell7,700,705.0077744360792,96.74258305903479,95.27132086974044,0.04837914106414337,94.34330468078414
Cell7,800,702.2042278220113,96.35787476076348,94.89246321919072,0.048293134553616265,94.51132314763643
Cell7,900,700.1065200427925,96.07002308533055,94.60898919497195,0.048637453660396575,93.84224917443794
Cell7,1000,698.0250408537157,95.78439832963765,94.3277082234751,0.048994879903857834,93.1576535051314
Cell7,1100,695.9609703262058,95.50116242545623,94.0487797738116,0.04939559307318245,92.40192822155035
Cell7,1200,694.0032339821371,95.23251791153542,93.7842208083969,0.049655416228006,91.91843291880105
Cell7,1300,692.0996562801377,94.97130515527569,93.52698057839697,0.04981287266114873,91.62788254870058
Cell7,1400,690.2711085194838,94.72038815829083,93.27987952965998,0.04995999951145715,91.35804824342344
Cell7,1600,686.4617323634372,94.19765790971418,92.76509896803205,0.050548182209387546,90.29499867477857
Cell7,1800,682.4584052490438,93.64831332101589,92.22410881743835,0.05107942689677632,89.35589772439614
Cell7,1900,680.1674774869656,93.33394761138612,91.91452398472508,0.05124191172621453,89.0725558795676
Cell7,2000,677.9978592043389,93.03622823221856,91.62133232491065,0.05140787595036184,88.78499570797747
Cell7,2100,676.4506853791333,92.82392193189239,91.41225478096396,0.05174129774979984,88.21286369120439
Cell7,2200,673.9377403666314,92.47909056916136,91.07266761711234,0.05211704009767187,87.57688535372147
Cell7,2300,672.468531256646,92.27748274367667,90.8741258454927,0.052427166157497124,87.05883571691817
Cell7,2400,669.8150416123352,91.91336556423656,90.51554616382909,0.0529783975653168,86.15300302320159
Cell7,2500,668.3161981719089,91.70769125639802,90.31299975296066,0.05339543016440862,85.48012501360968
Cell7,2600,665.2058399162529,91.28088164833115,89.8926810697639,0.05400881965175321,84.50930931353822
Cell7,2700,663.9368706189983,91.10675113220002,89.72119873229707,0.05421184895780656,84.19281270339069
Cell7,2800,662.0301297966885,90.84510432621704,89.46353105360654,0.054775139326940156,83.32700019923585
Cell7,2900,658.9018480706211,90.41583522353487,89.04079027981366,0.05488581564212634,83.1589727183708
Cell7,3000,657.9000267184718,90.27836328508974,88.90540901600971,0.05563087498378863,82.04523202159196
Cell7,3100,655.9158499218208,90.00609055915085,88.63727701646228,0.05597538096847382,81.54027657587123
Cell7,3200,652.8250279489034,89.58196175904673,88.21959837147344,0.05661048064215503,80.62549538239291
Cell7,3300,651.8482504032085,89.44792638203236,88.08760140583898,0.05683615989046398,80.30535585805661
Cell7,3500,647.4990219249642,88.85111651332444,87.49986782769787,0.05623605539588085,81.16230794422742
Cell7,3600,646.8315112267524,88.75951935439069,87.40966367929086,0.05674852334154938,80.42937114219717
Cell7,3700,645.304202881158,88.54993903508343,87.20327065961594,0.05947340984837932,76.74434772186669
Cell7,3800,642.4368996081984,88.1564819200018,86.81579724435113,0.05695287186656652,80.14078826968688
Cell7,3900,641.9201636369663,88.08557437198718,86.7459680590495,0.05784280661814786,78.90779013785107
Cell7,4000,640.2204043260972,87.85232998479775,86.516270854878,0.05843865734902966,78.10323256314342
Cell7,4100,637.2624875981344,87.44643870939225,86.11655237812627,0.058879151952149156,77.51891619156572
Cell7,4200,636.4617755194159,87.33656338944454,86.00834804316432,0.05980839509866826,76.31450464569889
Cell7,4300,634.8833453988138,87.11996803747502,85.79504667551538,0.0600546798261371,76.00153824519523
Cell7,4400,633.3857813411086,86.91446928910352,85.59267315420385,0.06065699036081933,75.24685973469163
Cell7,4500,630.5555548837211,86.52609992913628,85.21021011942177,0.0612568030520715,74.51005958847156
Cell7,4600,630.0056152500645,86.45063610786275,85.13589395271141,0.061552809469406666,74.15174197495669
Cell7,4800,626.7490104275444,86.0037582521042,84.69581221993843,0.06228473598738209,73.28036272857862
Cell7,5000,623.0463727946269,85.49567487809242,84.1954557830577,0.06427241840905035,71.01410151646654
Cell7,5100,621.9010570358344,85.33851234890976,84.04068338322087,0.06406947512335978,71.2390422556308
Cell7,5200,618.8233159558885,84.91617853521667,83.62477242647142,0.06481401919954088,70.42069141796787
Cell7,5300,618.954853098738,84.93422832619613,83.64254771604568,0.06583505314645516,69.3285389389083
Cell7,5400,617.5276695204672,84.73838732859608,83.4496850703334,0.06608541341687343,69.06589229936988
Cell7,5500,614.2925687191706,84.29446029782805,83.01250928637441,0.06627967571283468,68.8634637469307
Cell7,5600,614.5690801391297,84.33240375034326,83.049875694477,0.06705507860210151,68.06714928622975
Cell7,5700,613.1146593468561,84.13282520752242,82.85333234416974,0.06725327924254167,67.86655010752186
Cell7,5800,611.3462823719076,83.8901649666258,82.61436248269021,0.06785729760839761,67.26244938236783
Cell7,5900,610.0332969423896,83.70999446840392,82.43693201924184,0.06799281899178296,67.1283837512416
Cell7,6000,608.8085860090601,83.54193717387876,82.27143054176489,0.06830568040500586,66.8209147254848
Cell7,6100,606.0533887321608,83.16386346878004,81.89910658542713,0.06907359044784385,66.07804829626586
Cell7,6200,605.9034227150879,83.1432848306589,81.87884090744431,0.06908736441367645,66.06487429857117
Cell7,6300,604.6515080966797,82.97149459181925,81.70966325630806,0.06927577222703023,65.88519909458653
Cell7,6400,601.8397427911003,82.58565850818867,81.32969497177032,0.06971320801296081,65.47178326323107
Cell7,6500,602.0161384365811,82.60986387301296,81.35353222115961,0.0694764435561757,65.69490048693493
Cell7,6600,600.7270194675835,82.4329683784477,81.17932695507886,0.06994173733709927,65.25785917514084
Cell7,6700,598.7575378921711,82.16271216028758,80.91318079623933,0.06848619367076564,66.64479073769041
Cell7,6800,599.0486078144938,82.20265335974288,80.95251456952619,0.0698151443596926,65.37618861165397
Cell7,6900,597.851621443797,82.03840048539651,80.79075965456715,0.07042864988182275,64.80669519105919
Cell7,7000,594.991572602095,81.64593883794507,80.40426656785067,0.07065024019060798,64.60343281629595
Cell7,7100,597.1592893788655,81.94339728865921,80.69720126741427,0.0709788856424222,64.30430689772881
Cell7,7200,593.9663081994765,81.50524999702112,80.26571732425359,0.07215837895333865,63.25319542669595
Cell7,7300,592.768780769216,81.3409228773945,80.10388929313731,0.07278712615431496,62.706803891838184
Cell7,7400,590.6981891224568,81.05679213212979,79.82407961114282,0.07437969299762694,61.3641689238316
Cell7,7500,589.9650195246209,80.9561851270911,79.72500263846229,0.07361773889141209,61.99929683172541
Cell7,7600,588.6221542203064,80.77191445242562,79.54353435409546,0.07393263389665189,61.73522847825675
Cell7,7700,586.5107416551988,80.48218217874226,79.25820833178362,0.07556586995779932,60.40091972947673
Cell7,7800,586.0648501349624,80.42099604860874,79.19795272094086,0.0749886036064637,60.865889296486316
Cell7,7900,584.9615834635077,80.26960357966067,79.04886263020376,0.07541092553880827,60.52502356916761
Cell7,8000,582.8396748034193,79.978431010739,78.76211821667827,0.07659031390629449,59.5930191798575
Cell7,8100,582.8069570864598,79.97394141989302,78.75769690357565,0.07642074764082889,59.725247220305896
Cell8,0,727.5279508776244,99.99999999999999,98.31458795643574,0.04666493615702959,100.0
Cell8,100,720.0435691727091,98.97125853434403,97.30318502333907,0.046159099734223205,101.09585417765707
Cell8,300,713.4368676427137,98.06315575670837,96.41038751928562,0.046301703590632515,100.78449071681794
Cell8,400,709.5431372565274,97.52795564769687,95.88420773736857,0.0461751495111629,101.06071480233817
Cell8,500,706.6031208953756,97.12384521350596,95.4869082291048,0.046467814999107966,100.42421008589581
Cell8,600,703.9271830937772,96.75603284308495,95.1252950126726,0.046636032009763004,100.06197814441103
Cell8,700,702.8268331586339,96.60478780379596,94.97659907549108,0.04749604406388923,98.25015341121531
Cell8,800,699.6604835476685,96.16956746523084,94.54871399292819,0.04744961457381857,98.34629127372945
Cell8,900,697.5051870107625,95.87331815490454,94.25745770415709,0.04767520068076649,97.88094332208134
Cell8,1000,695.446358352956,95.5903285247023,93.97923761526434,0.04798461790779417,97.24978168357941
Cell8,1100,693.3844109134182,95.30691021245045,93.70059606938082,0.048189845965394745,96.83562008174876
Cell8,1200,691.3525594293859,95.02762864236352,93.4260215445116,0.04843321315863068,96.34904049043877
Cell8,1300,689.3511783582153,94.75253528426555,93.15556464300207,0.048643794659452545,95.93194051517438
Cell8,1400,687.4919010955946,94.49697434528336,92.90431095886413,0.04875263886704996,95.71776470251466
Cell8,1600,683.6927504525519,93.97477438877864,92.39091222331783,0.04936505953898947,94.53029448930924
Cell8,1800,679.848343976271,93.44635393817694,91.87139783463122,0.04991825928629728,93.4826991650313
Cell8,1900,677.445316785953,93.11605361261293,91.54666443053418,0.050212210302570316,92.93543517768795
Cell8,2000,675.2706367701213,92.81714000892137,91.2527887527191,0.050565200259055094,92.28666339291901
Cell8,2100,673.7840156124403,92.61280130882226,91.05189400168112,0.050816762182909724,91.82980999274203
Cell8,2200,671.1616689531791,92.25235513543498,90.69752283151068,0.05120618589715712,91.13144308531744
Cell8,2300,669.7381704212172,92.05669275157129,90.50515816502936,0.05154859428310579,90.52610804621544
Cell8,2400,666.3400254420031,91.58961173081946,90.04594938405448,0.05212911216917595,89.5179952529916
Cell8,2500,664.4188097638958,91.32553724738692,89.78632564376969,0.052394399337023466,89.06474116987297
Cell8,2600,660.65981312422,90.8088565294652,89.2783531248946,0.05307471991668308,87.92309451709666
Cell8,2700,659.2901306798706,90.62059126176007,89.09326090268522,0.053370359145156095,87.43605421524488
Cell8,2800,656.7032675046592,90.26502235583818,88.74368479792692,0.05380710146534197,86.72635188700367
Cell8,2900,652.6045603641833,89.70164783042901,88.18980545461936,0.05415712645433557,86.16582749525443
Cell8,3000,651.5216355353732,89.55279790273843,88.04346426153693,0.054664044116094476,85.36678343432379
Cell8,3100,649.2333106060079,89.23826360524446,87.73423116297404,0.055156824499042495,84.60410217749153
Cell8,3200,645.7033994370321,88.75307108931189,87.25721614013948,0.05576033848338909,83.6884018753419
Cell8,3300,644.6697350407342,88.61099209495146,87.11753176226136,0.05615566764552872,83.09924556786066
Cell8,3500,639.1331897895914,87.84998418529466,86.36934997156641,0.05588648928548912,83.49949469655826
Cell8,3600,638.4180527239549,87.75168733432504,86.27270982756147,0.05617990789106643,83.06339029162082
Cell8,3700,636.1130349142321,87.43485857098445,85.96122093435568,0.058868446543351605,79.26986169520345
Cell8,3800,632.0343069341329,86.87423021640659,85.41004147758554,0.05645791860380611,82.65436861833527
Cell8,3900,631.3156809755113,86.77545381094276,85.31292986155559,0.057304671530601044,81.43304011804732
Cell8,4000,629.1404956210293,86.47647074756244,85.0189858947337,0.05797919931877201,80.48565124272217
Cell8,4100,625.4674043331942,85.97159787176373,84.5226222071884,0.058767102959576725,79.40656218688936
Cell8,4200,624.585982483317,85.85044488392131,84.4035111463942,0.05950209942035517,78.42569692770522
Cell8,4300,622.6337554192608,85.58210783079485,84.13969667827847,0.05998082723312354,77.79975420422271
Cell8,4400,620.4760864495748,85.28553242539867,83.84811979048308,0.06048393247037713,77.15261599414755
Cell8,4500,616.9983768202243,84.80751510315622,83.37815902976004,0.06132679360086739,76.0922484562597
Cell8,4600,616.3392972988486,84.71692346051476,83.28909422957413,0.06129539069006575,76.13123210680938
Cell8,4800,612.2732738059557,84.15804136011052,82.73963159539942,0.06215719841666312,75.07567481439067
Cell8,5000,607.3262718804694,83.47806722035153,82.07111782168506,0.06427432655073372,72.6027617266367
Cell8,5100,605.9417256364678,83.2877588971687,81.88401697790106,0.06394371239389508,72.97814657612035
Cell8,5200,601.8903820841234,82.73089458048408,81.33653811947615,0.06468102951757562,72.14624829734572
Cell8,5300,601.934788576745,82.73699833121529,81.34253899685743,0.06546604285429605,71.28113159503013
Cell8,5400,600.0077753818733,82.47212696887836,81.08213180836125,0.0658079903858487,70.91074485548245
Cell8,5500,596.3490335138482,81.96922644614082,80.58770723160112,0.06627993188485065,70.40582998501182
Cell8,5600,596.2266060789286,81.95239857928404,80.571162983639,0.06712927500476898,69.51503074286805
Cell8,5700,594.340960205607,81.69321322825431,80.31634597373068,0.06736025332197355,69.27666369361329
Cell8,5800,592.0146001761711,81.37345093917256,80.00197299677988,0.06891647960121458,67.71230397585074
Cell8,5900,590.4843031513402,81.16310891410191,79.79517610153246,0.06841563709869547,68.20799766829823
Cell8,6000,588.5823764392428,80.9016857330677,79.53815897827606,0.06852501530001613,68.09912548391449
Cell8,6100,585.2882372464059,80.44890049108994,79.0930050332981,0.07003589405883562,66.63002847915013
Cell8,6200,585.1320387309231,80.4274307296472,79.07189712580042,0.06977351190963423,66.88058961037643
Cell8,6300,583.2241106854588,80.16518265475705,78.81406901154848,0.07002211493460594,66.64314010025295
Cell8,6400,579.8709863302748,79.7042897981817,78.36094409868579,0.07118930981498559,65.55048261924077
Cell8,6500,580.3408685542026,79.76887593859885,78.42444169651387,0.07071266784542078,65.99232864334861
Cell8,6600,578.5533542486776,79.52317894463886,78.18288570928075,0.07098602361305306,65.73820279242791
Cell8,6700,578.0345206396925,79.4518643500093,78.11277305941789,0.06877084590352314,67.85569603505333
Cell8,6800,577.7142932865601,79.4078485355315,78.06949909277839,0.07127401421902192,65.47258025011793
Cell8,6900,576.4201292408752,79.22996340491575,77.89461205957772,0.07165282753553785,65.12644059145475
Cell8,7000,573.0210856189168,78.76275886413374,77.43528184039417,0.0717289329672391,65.05734049932536
Cell8,7100,574.6346477946778,78.98454583105571,77.65333078306456,0.07214881034408259,64.67873265613296
Cell8,7200,571.4523631333856,78.5471351917183,77.22329231532238,0.07446699759622166,62.6652579845616
Cell8,7300,569.8082029910108,78.32114248031918,77.00110851229877,0.0746542616061934,62.50806739364791
Cell8,7400,567.5662622753906,78.012983774813,76.69814355072846,0.0773104693753335,60.36043570046982
Cell8,7500,566.657307630317,77.88804635571078,76.57531184193472,0.07639545604895387,61.08339235140753
Cell8,7600,565.3637467862752,77.71024413622474,76.40050632246962,0.07665382357677782,60.87750614330304
Cell8,7700,562.9671093293153,77.38082209078047,76.07663639585343,0.07879592966331396,59.22252120943753
Cell8,7800,562.6004974372796,77.33043063962131,76.02709424828103,0.07799939621610207,59.82730433930738
Cell8,7900,561.1111478911845,77.1257169177226,75.825830796106,0.07829489328089809,59.6015068180885
Cell8,8000,558.1610835707194,76.72022537380232,75.42717345550261,0.0800783337783516,58.274109806271966
Cell8,8100,558.9581404180535,76.82978224324943,75.5348838402775,0.079692878459031,58.555967684138025
